"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-01-09 06:00","2011","01","09","06:00"," ","-4.9","","-7.0","","85","","27","","17","","12.9","","100.00","","","","-11","","Snow"
"2011-01-09 07:00","2011","01","09","07:00"," ","-5.3","","-7.4","","85","","27","","20","","16.1","","100.06","","","","-12","","Snow"
"2011-01-09 08:00","2011","01","09","08:00"," ","-5.5","","-7.9","","83","","27","","19","","24.1","","100.12","","","","-12","","Mostly Cloudy"
"2011-01-09 09:00","2011","01","09","09:00"," ","-5.4","","-8.2","","81","","27","","22","","24.1","","100.20","","","","-12","","Mostly Cloudy"
"2011-01-09 10:00","2011","01","09","10:00"," ","-5.7","","-8.9","","78","","27","","24","","24.1","","100.23","","","","-13","","Mostly Cloudy"
"2011-01-09 11:00","2011","01","09","11:00"," ","-5.2","","-8.7","","76","","26","","26","","48.3","","100.21","","","","-13","","Cloudy"
"2011-01-09 12:00","2011","01","09","12:00"," ","-4.3","","-8.2","","74","","26","","30","","48.3","","100.21","","","","-12","","Mostly Cloudy"
"2011-01-09 13:00","2011","01","09","13:00"," ","-3.6","","-8.0","","71","","27","","28","","48.3","","100.21","","","","-11","","Mostly Cloudy"
"2011-01-09 14:00","2011","01","09","14:00"," ","-3.0","","-7.6","","71","","27","","32","","24.1","","100.25","","","","-11","","Snow"
"2011-01-09 15:00","2011","01","09","15:00"," ","-3.1","","-7.5","","72","","27","","35","","24.1","","100.34","","","","-11","","Snow"
"2011-01-09 16:00","2011","01","09","16:00"," ","-3.3","","-8.9","","65","","29","","30","","24.1","","100.47","","","","-11","","Snow"
"2011-01-09 17:00","2011","01","09","17:00"," ","-4.3","","-10.3","","63","","29","","32","","25.0","","100.59","","","","-12","","Cloudy"
"2011-01-09 18:00","2011","01","09","18:00"," ","-5.9","","-9.3","","77","","29","","30","","3.2","","100.73","","","","-14","","Snow"
"2011-01-09 19:00","2011","01","09","19:00"," ","-6.9","","-8.6","","88","","27","","19","","1.6","","100.86","","","","-14","","Snow"
"2011-01-09 20:00","2011","01","09","20:00"," ","-7.2","","-8.8","","88","","28","","20","","3.2","","100.93","","","","-14","","Snow"
"2011-01-09 21:00","2011","01","09","21:00"," ","-7.5","","-9.0","","89","","28","","19","","1.6","","101.02","","","","-15","","Snow"
"2011-01-09 22:00","2011","01","09","22:00"," ","-7.8","","-9.4","","88","","29","","19","","2.4","","101.06","","","","-15","","Snow"
"2011-01-09 23:00","2011","01","09","23:00"," ","-8.5","","-10.3","","87","","28","","20","","8.0","","101.11","","","","-16","","Snow"
"2011-01-10 00:00","2011","01","10","00:00"," ","-8.7","","-11.0","","83","","27","","20","","25.0","","101.14","","","","-16","","Mostly Cloudy"
"2011-01-10 01:00","2011","01","10","01:00"," ","-8.6","","-11.3","","81","","27","","20","","25.0","","101.19","","","","-16","","Snow Showers"
"2011-01-10 02:00","2011","01","10","02:00"," ","-8.6","","-11.0","","83","","27","","20","","16.1","","101.26","","","","-16","","Snow"
"2011-01-10 03:00","2011","01","10","03:00"," ","-8.3","","-11.9","","75","","26","","26","","16.1","","101.31","","","","-17","","Snow"
"2011-01-10 04:00","2011","01","10","04:00"," ","-8.4","","-11.9","","76","","27","","24","","12.9","","101.35","","","","-17","","Snow"
"2011-01-10 05:00","2011","01","10","05:00"," ","-8.5","","-12.1","","75","","26","","22","","25.0","","101.39","","","","-16","","Mostly Cloudy"
"2011-01-10 06:00","2011","01","10","06:00"," ","-9.3","","-12.0","","81","","25","","26","","25.0","","101.49","","","","-18","","Snow"
"2011-01-10 07:00","2011","01","10","07:00"," ","-9.3","","-12.5","","78","","25","","28","","25.0","","101.61","","","","-18","","Snow"
"2011-01-10 08:00","2011","01","10","08:00"," ","-9.2","","-12.4","","78","","25","","28","","24.1","","101.69","","","","-18","","Mostly Cloudy"
"2011-01-10 09:00","2011","01","10","09:00"," ","-9.2","","-12.6","","76","","25","","26","","16.1","","101.77","","","","-18","","Snow"
"2011-01-10 10:00","2011","01","10","10:00"," ","-8.8","","-12.0","","78","","26","","28","","24.1","","101.81","","","","-18","","Snow"
"2011-01-10 11:00","2011","01","10","11:00"," ","-7.7","","-11.7","","73","","26","","24","","24.1","","101.84","","","","-16","","Mostly Cloudy"
"2011-01-10 12:00","2011","01","10","12:00"," ","-7.4","","-11.5","","72","","27","","26","","24.1","","101.82","","","","-16","","Mostly Cloudy"
"2011-01-10 13:00","2011","01","10","13:00"," ","-7.7","","-11.5","","74","","25","","32","","24.1","","101.81","","","","-17","","Mostly Cloudy"
"2011-01-10 14:00","2011","01","10","14:00"," ","-7.3","","-11.5","","72","","25","","33","","24.1","","101.85","","","","-16","","Mainly Clear"
"2011-01-10 15:00","2011","01","10","15:00"," ","-7.6","","-11.9","","71","","25","","30","","24.1","","101.92","","","","-16","","Mainly Clear"
"2011-01-10 16:00","2011","01","10","16:00"," ","-7.9","","-12.0","","72","","25","","28","","24.1","","102.00","","","","-17","","Clear"
"2011-01-10 17:00","2011","01","10","17:00"," ","-8.6","","-12.4","","74","","25","","22","","24.1","","102.03","","","","-16","","Clear"
"2011-01-10 18:00","2011","01","10","18:00"," ","-8.8","","-12.3","","76","","26","","19","","25.0","","102.08","","","","-16","","Clear"
"2011-01-10 19:00","2011","01","10","19:00"," ","-9.0","","-12.4","","76","","26","","20","","25.0","","102.12","","","","-17","","Clear"
"2011-01-10 20:00","2011","01","10","20:00"," ","-9.5","","-12.8","","77","","26","","15","","25.0","","102.12","","","","-16","","Clear"
"2011-01-10 21:00","2011","01","10","21:00"," ","-8.7","","-11.9","","78","","27","","20","","25.0","","102.11","","","","-16","","Mostly Cloudy"
"2011-01-10 22:00","2011","01","10","22:00"," ","-8.0","","-11.4","","76","","27","","20","","25.0","","102.15","","","","-15","","Cloudy"
"2011-01-10 23:00","2011","01","10","23:00"," ","-7.9","","-11.3","","77","","27","","15","","25.0","","102.18","","","","-14","","Mostly Cloudy"
"2011-01-11 00:00","2011","01","11","00:00"," ","-8.1","","-11.2","","78","","29","","11","","25.0","","102.16","","","","-13","","Mostly Cloudy"
"2011-01-11 01:00","2011","01","11","01:00"," ","-8.4","","-11.3","","80","","28","","9","","25.0","","102.17","","","","-13","","Mostly Cloudy"
"2011-01-11 02:00","2011","01","11","02:00"," ","-8.4","","-11.2","","80","","31","","6","","25.0","","102.21","","","","-12","","Mostly Cloudy"
"2011-01-11 03:00","2011","01","11","03:00"," ","-8.5","","-11.1","","81","","32","","11","","25.0","","102.26","","","","-14","","Mostly Cloudy"
"2011-01-11 04:00","2011","01","11","04:00"," ","-8.6","","-11.2","","81","","36","","6","","25.0","","102.25","","","","-12","","Mostly Cloudy"
"2011-01-11 05:00","2011","01","11","05:00"," ","-8.0","","-10.9","","80","","2","","9","","25.0","","102.23","","","","-13","","Mostly Cloudy"
"2011-01-11 06:00","2011","01","11","06:00"," ","-7.6","","-11.5","","74","","3","","15","","25.0","","102.25","","","","-14","","Mostly Cloudy"
"2011-01-11 07:00","2011","01","11","07:00"," ","-7.9","","-12.1","","72","","36","","15","","25.0","","102.25","","","","-14","","Mostly Cloudy"
"2011-01-11 08:00","2011","01","11","08:00"," ","-8.0","","-12.4","","71","","1","","9","","24.1","","102.27","","","","-13","","Mostly Cloudy"
"2011-01-11 09:00","2011","01","11","09:00"," ","-8.6","","-13.2","","69","","1","","9","","24.1","","102.29","","","","-13","","Mostly Cloudy"
"2011-01-11 10:00","2011","01","11","10:00"," ","-7.4","","-12.3","","68","","36","","13","","24.1","","102.27","","","","-13","","Mostly Cloudy"
"2011-01-11 11:00","2011","01","11","11:00"," ","-7.6","","-12.6","","67","","36","","13","","24.1","","102.20","","","","-13","","Mostly Cloudy"
"2011-01-11 12:00","2011","01","11","12:00"," ","-7.6","","-12.7","","67","","36","","7","","24.1","","102.11","","","","-11","","Snow"
"2011-01-11 13:00","2011","01","11","13:00"," ","-7.9","","-12.5","","69","","36","","6","","24.1","","102.04","","","","-11","","Snow"
"2011-01-11 14:00","2011","01","11","14:00"," ","-7.7","","-12.5","","68","","32","","6","","24.1","","101.97","","","","-11","","Snow"
"2011-01-11 15:00","2011","01","11","15:00"," ","-7.2","","-12.4","","66","","6","","6","","24.1","","101.92","","","","-10","","Mostly Cloudy"
"2011-01-11 16:00","2011","01","11","16:00"," ","-7.3","","-12.3","","67","","11","","6","","24.1","","101.88","","","","-10","","Mostly Cloudy"
"2011-01-11 17:00","2011","01","11","17:00"," ","-8.3","","-12.7","","71","","12","","7","","24.1","","101.86","","","","-12","","Mainly Clear"
"2011-01-11 18:00","2011","01","11","18:00"," ","-7.5","","-12.3","","68","","8","","11","","25.0","","101.81","","","","-13","","Mostly Cloudy"
"2011-01-11 19:00","2011","01","11","19:00"," ","-7.7","","-11.6","","74","","8","","7","","25.0","","101.72","","","","-11","","Cloudy"
"2011-01-11 20:00","2011","01","11","20:00"," ","-7.6","","-11.9","","71","","5","","13","","25.0","","101.62","","","","-13","","Cloudy"
"2011-01-11 21:00","2011","01","11","21:00"," ","-7.8","","-11.8","","73","","6","","15","","25.0","","101.55","","","","-14","","Mostly Cloudy"
"2011-01-11 22:00","2011","01","11","22:00"," ","-8.1","","-11.6","","76","","5","","15","","25.0","","101.46","","","","-14","","Cloudy"
"2011-01-11 23:00","2011","01","11","23:00"," ","-8.2","","-11.7","","76","","5","","19","","25.0","","101.37","","","","-15","","Cloudy"
"2011-01-12 00:00","2011","01","12","00:00"," ","-8.3","","-11.9","","75","","6","","24","","25.0","","101.27","","","","-16","","Snow"
"2011-01-12 01:00","2011","01","12","01:00"," ","-8.6","","-11.7","","78","","6","","22","","25.0","","101.18","","","","-16","","Cloudy"
"2011-01-12 02:00","2011","01","12","02:00"," ","-9.0","","-12.2","","78","","5","","24","","25.0","","101.12","","","","-17","","Mainly Clear"
"2011-01-12 03:00","2011","01","12","03:00"," ","-9.1","","-12.2","","78","","5","","30","","25.0","","100.99","","","","-18","","Mainly Clear"
"2011-01-12 04:00","2011","01","12","04:00"," ","-9.0","","-12.1","","78","","6","","26","","25.0","","100.95","","","","-18","","Mostly Cloudy"
"2011-01-12 05:00","2011","01","12","05:00"," ","-8.5","","-11.6","","78","","5","","37","","25.0","","100.78","","","","-18","","Mostly Cloudy"
"2011-01-12 06:00","2011","01","12","06:00"," ","-7.5","","-10.5","","79","","4","","28","","25.0","","100.73","","","","-16","","Cloudy"
"2011-01-12 07:00","2011","01","12","07:00"," ","-7.6","","-10.4","","80","","3","","30","","25.0","","100.63","","","","-16","","Cloudy"
"2011-01-12 08:00","2011","01","12","08:00"," ","-7.2","","-9.7","","82","","4","","32","","19.3","","100.66","","","","-16","","Snow"
"2011-01-12 09:00","2011","01","12","09:00"," ","-7.3","","-9.8","","82","","4","","35","","16.1","","100.60","","","","-17","","Snow"
"2011-01-12 10:00","2011","01","12","10:00"," ","-7.5","","-10.0","","82","","2","","35","","16.1","","100.58","","","","-17","","Snow"
"2011-01-12 11:00","2011","01","12","11:00"," ","-7.1","","-10.3","","78","","2","","30","","16.1","","100.56","","","","-16","","Snow"
"2011-01-12 12:00","2011","01","12","12:00"," ","-6.9","","-10.0","","79","","2","","24","","19.3","","100.47","","","","-15","","Snow"
"2011-01-12 13:00","2011","01","12","13:00"," ","-6.4","","-9.8","","77","","1","","28","","19.3","","100.43","","","","-15","","Snow"
"2011-01-12 14:00","2011","01","12","14:00"," ","-5.7","","-9.5","","75","","1","","22","","24.1","","100.43","","","","-13","","Snow"
"2011-01-12 15:00","2011","01","12","15:00"," ","-5.4","","-8.8","","77","","36","","22","","24.1","","100.50","","","","-12","","Snow"
"2011-01-12 16:00","2011","01","12","16:00"," ","-4.6","","-8.1","","76","","36","","19","","24.1","","100.52","","","","-11","","Snow"
"2011-01-12 17:00","2011","01","12","17:00"," ","-4.4","","-8.7","","72","","36","","20","","24.1","","100.56","","","","-11","","Snow"
"2011-01-12 18:00","2011","01","12","18:00"," ","-4.8","","-8.7","","74","","36","","24","","25.0","","100.62","","","","-12","","Snow"
"2011-01-12 19:00","2011","01","12","19:00"," ","-5.2","","-9.0","","75","","36","","20","","25.0","","100.67","","","","-12","","Mostly Cloudy"
"2011-01-12 20:00","2011","01","12","20:00"," ","-5.4","","-10.2","","69","","1","","19","","25.0","","100.72","","","","-12","","Cloudy"
"2011-01-12 21:00","2011","01","12","21:00"," ","-5.4","","-10.5","","67","","35","","17","","25.0","","100.78","","","","-11","","Mostly Cloudy"
"2011-01-12 22:00","2011","01","12","22:00"," ","-5.6","","-10.6","","68","","36","","17","","25.0","","100.85","","","","-12","","Cloudy"
"2011-01-12 23:00","2011","01","12","23:00"," ","-5.8","","-10.8","","68","","35","","20","","25.0","","100.89","","","","-13","","Snow"
"2011-01-13 00:00","2011","01","13","00:00"," ","-5.8","","-10.7","","68","","31","","9","","25.0","","100.95","","","","-10","","Cloudy"
"2011-01-13 01:00","2011","01","13","01:00"," ","-6.1","","-11.0","","68","","32","","15","","25.0","","101.03","","","","-12","","Cloudy"
"2011-01-13 02:00","2011","01","13","02:00"," ","-6.3","","-10.9","","70","","30","","13","","25.0","","101.14","","","","-12","","Cloudy"
"2011-01-13 03:00","2011","01","13","03:00"," ","-6.6","","-11.2","","70","","29","","13","","25.0","","101.27","","","","-12","","Cloudy"
"2011-01-13 04:00","2011","01","13","04:00"," ","-7.5","","-11.6","","72","","30","","9","","25.0","","101.36","","","","-12","","Snow"
"2011-01-13 05:00","2011","01","13","05:00"," ","-7.2","","-11.3","","72","","30","","7","","25.0","","101.39","","","","-11","","Snow"
"2011-01-13 06:00","2011","01","13","06:00"," ","-6.9","","-11.3","","71","","27","","13","","25.0","","101.47","","","","-12","","Cloudy"
"2011-01-13 07:00","2011","01","13","07:00"," ","-6.9","","-11.4","","70","","29","","13","","25.0","","101.54","","","","-12","","Cloudy"
"2011-01-13 08:00","2011","01","13","08:00"," ","-7.0","","-11.6","","70","","28","","15","","24.1","","101.63","","","","-13","","Cloudy"
"2011-01-13 09:00","2011","01","13","09:00"," ","-7.0","","-11.7","","69","","29","","15","","24.1","","101.72","","","","-13","","Cloudy"
"2011-01-13 10:00","2011","01","13","10:00"," ","-7.2","","-11.8","","70","","28","","19","","24.1","","101.79","","","","-14","","Snow"
"2011-01-13 11:00","2011","01","13","11:00"," ","-7.2","","-12.4","","66","","27","","22","","24.1","","101.80","","","","-15","","Mostly Cloudy"
"2011-01-13 12:00","2011","01","13","12:00"," ","-7.2","","-12.9","","64","","29","","22","","24.1","","101.76","","","","-15","","Mostly Cloudy"
"2011-01-13 13:00","2011","01","13","13:00"," ","-6.8","","-13.7","","58","","27","","19","","24.1","","101.76","","","","-14","","Mostly Cloudy"
"2011-01-13 14:00","2011","01","13","14:00"," ","-6.6","","-13.2","","59","","26","","28","","24.1","","101.79","","","","-15","","Mainly Clear"
"2011-01-13 15:00","2011","01","13","15:00"," ","-7.4","","-13.4","","62","","26","","28","","24.1","","101.87","","","","-16","","Mainly Clear"
"2011-01-13 16:00","2011","01","13","16:00"," ","-7.8","","-14.0","","61","","26","","30","","24.1","","101.95","","","","-17","","Mainly Clear"
"2011-01-13 17:00","2011","01","13","17:00"," ","-8.7","","-13.9","","66","","25","","22","","24.1","","102.03","","","","-17","","Mainly Clear"
"2011-01-13 18:00","2011","01","13","18:00"," ","-9.1","","-14.2","","66","","26","","19","","25.0","","102.09","","","","-17","","Clear"
"2011-01-13 19:00","2011","01","13","19:00"," ","-9.4","","-14.6","","66","","25","","19","","25.0","","102.13","","","","-17","","Mostly Cloudy"
"2011-01-13 20:00","2011","01","13","20:00"," ","-8.9","","-14.0","","66","","27","","17","","25.0","","102.15","","","","-16","","Mostly Cloudy"
"2011-01-13 21:00","2011","01","13","21:00"," ","-8.7","","-13.6","","68","","27","","17","","25.0","","102.13","","","","-16","","Cloudy"
"2011-01-13 22:00","2011","01","13","22:00"," ","-8.8","","-13.5","","69","","27","","17","","25.0","","102.13","","","","-16","","Cloudy"
"2011-01-13 23:00","2011","01","13","23:00"," ","-8.9","","-13.4","","70","","26","","15","","25.0","","102.14","","","","-15","","Cloudy"
"2011-01-14 00:00","2011","01","14","00:00"," ","-8.8","","-12.9","","72","","27","","13","","25.0","","102.13","","","","-15","","Cloudy"
"2011-01-14 01:00","2011","01","14","01:00"," ","-8.8","","-12.4","","75","","27","","11","","25.0","","102.13","","","","-14","","Cloudy"
"2011-01-14 02:00","2011","01","14","02:00"," ","-8.9","","-12.1","","78","","29","","11","","25.0","","102.16","","","","-14","","Cloudy"
"2011-01-14 03:00","2011","01","14","03:00"," ","-8.8","","-11.9","","78","","29","","7","","25.0","","102.17","","","","-13","","Cloudy"
"2011-01-14 04:00","2011","01","14","04:00"," ","-8.7","","-11.9","","78","","29","","6","","25.0","","102.17","","","","-12","","Cloudy"
"2011-01-14 05:00","2011","01","14","05:00"," ","-8.6","","-11.8","","78","","27","","6","","25.0","","102.18","","","","-12","","Cloudy"
"2011-01-14 06:00","2011","01","14","06:00"," ","-8.5","","-11.9","","76","","28","","6","","25.0","","102.16","","","","-12","","Cloudy"
"2011-01-14 07:00","2011","01","14","07:00"," ","-8.3","","-12.1","","74","","28","","9","","25.0","","102.19","","","","-13","","Mostly Cloudy"
"2011-01-14 08:00","2011","01","14","08:00"," ","-8.8","","-11.0","","84","","28","","11","","24.1","","102.23","","","","-14","","Snow"
"2011-01-14 09:00","2011","01","14","09:00"," ","-9.1","","-11.9","","80","","27","","13","","24.1","","102.28","","","","-15","","Snow"
"2011-01-14 10:00","2011","01","14","10:00"," ","-8.4","","-11.6","","78","","27","","15","","24.1","","102.29","","","","-15","","Snow"
